IN,1,2,2130012623453958,2130012624081750,0,1
IN,2,2,2130012631216833,2130012631571541,0,2
IN,3,2,2130012632128333,0,0,3
IN,4,1,2130012632470458,0,0,4
IN,5,2,2130012633074250,0,0,5
IN,6,2,2130012633553416,0,0,6
IN,7,0,2130012634164875,0,0,7
IN,8,2,2130012634631000,0,0,8
IN,9,2,2130012635148583,0,0,9
IN,10,0,2130012635938791,0,0,10
IN,11,2,2130012636282458,0,0,11
IN,12,2,2130012636714333,0,0,12
IN,13,1,2130012637077416,0,0,13
IN,14,2,2130012637548166,0,0,14
IN,15,2,2130012638121541,0,0,15
IN,16,1,2130012638470333,0,0,16
IN,17,1,2130012638756916,0,0,17
IN,18,2,2130012639145416,0,0,18
IN,19,2,2130012639477791,0,0,19
IN,20,2,2130012639862708,0,0,20
IN,21,1,2130012640295500,0,0,21
IN,22,1,2130012640677333,0,0,22
IN,23,2,2130012641131708,0,0,23
IN,24,2,2130012641680125,0,0,24
IN,25,2,2130012642119416,0,0,25
IN,26,2,2130012642568375,0,0,26
IN,27,2,2130012643093791,0,0,27
IN,28,2,2130012643543791,0,0,28
IN,29,0,2130012643815250,0,0,29
IN,30,2,2130012644185750,0,0,30
IN,31,2,2130012644536666,0,0,31
IN,32,2,2130012644811791,0,0,32
IN,33,2,2130012645154125,0,0,33
IN,34,2,2130012645379333,0,0,34
IN,35,2,2130012645907791,0,0,35
IN,36,2,2130012646116958,0,0,36
IN,37,0,2130012646468958,0,0,37
IN,38,2,2130012646827708,0,0,38
IN,39,2,2130012647068875,0,0,39
IN,40,2,2130012647296916,0,0,40
IN,41,2,2130012647685166,0,1,41
IN,42,2,2130012648391458,0,1,42
IN,43,2,2130012648573541,0,1,43
IN,44,2,2130012648784291,0,1,44
IN,45,1,2130012649228125,0,0,45
IN,46,2,2130012649836916,0,1,46
IN,47,2,2130012650334750,0,1,47
IN,48,2,2130012650730791,0,1,48
IN,49,2,2130012651005208,0,1,49
IN,50,2,2130012651394250,0,1,50
IN,51,2,2130012651856333,0,1,51
IN,52,2,2130012652020333,0,1,52
IN,53,2,2130012652392541,0,1,53
IN,54,2,2130012652852041,0,1,54
IN,55,2,2130012653376666,0,1,55
IN,56,1,2130012653961458,0,0,56
IN,57,1,2130012654549458,0,0,57
IN,58,2,2130012655070750,0,1,58
IN,59,2,2130012655276958,0,1,59
IN,60,2,2130012655817416,0,1,60
